FIPS,2010 RR,2011 RR,2012 RR,2013 RR,2014 RR,2015 RR,2016 RR,2017 RR,2018 RR,2019 RR,2020 RR,2021 RR,2022 RR
35013,1.5512828843530273,1.2818960750803872,1.356069733623001,0.9875941026453934,1.1765522655903917,1.1543863639965977,0.6403136924111041,0.7752335565943735,0.738400844235426,0.8327839390852412,0.5969547245442981,0.8345668558600768,0.8768021321864526
35015,3.014129662851201,0.9266168661411938,1.4065779742658444,0.9178302808249683,1.9271817421939614,1.9328397288984274,0.5930524436855227,1.1401039610753183,1.7654448662108704,1.4348862610204016,0.7333403135251126,1.0114001431482582,1.164990411502446
35017,0.24421346662670565,1.1190914696992578,0.47906300973363364,2.4780690875796845,1.2234241514597546,2.1609964339411403,0.4436459154562651,2.0118935534610873,0.4886977242006379,0.6048984627491009,1.0146802195902487,1.9812105758715963,1.325910830738341
35019,1.0604219298375557,0.0,1.5894790275028068,0.0,1.9543538499443167,0.4550767883778767,2.048495630245366,1.105288082785152,0.0,0.614218932128902,0.0,1.706718487067119,1.5841177391700807
35021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35023,0.0,0.7417499544233693,0.0,1.0689852281025563,1.119490839314645,0.0,0.5254637761532395,1.3680319109482748,0.4604661823643461,0.9991543175146934,0.9818334285268063,1.5231076173393205,1.2509574035277058
35025,1.5042251399531967,1.74444373896696,0.5089087882953137,1.494835223798068,1.067184531895211,0.9552902690812763,1.0199282386262587,0.8100494348845401,0.9788557005652219,1.2456807326104362,0.993972460006774,0.8441170856613547,1.055772560424092
35027,1.1926704184094925,1.331346072041945,1.1808214441198028,0.907656390142823,1.6310057677150869,0.9658015535954394,3.40026898089103,1.0992533305481897,0.6191469175131588,0.8994252951508201,0.8961461474917396,2.1106007860824607,1.4969270177209744
35028,2.2863573054952044,3.0788328877450004,3.138398407216663,3.028912597370125,3.556149601827771,2.4818997670499963,2.0977896208516174,1.854061571878999,2.090594348049542,1.767160994410316,1.9401028547689692,2.0249567898000316,1.9781586136488492
35029,0.6644878045424315,1.0118230147518783,0.6780348668115005,1.511549472775878,1.1480215524525184,1.1049214956946545,0.5828887342821719,1.39356355502773,0.5996768886605437,0.8122789064496785,0.5969547245442981,1.7566261395770242,1.3069430246687108
35031,1.1350652485407349,1.4165522206526298,1.5106555610450363,1.090786422421439,1.4672938185191953,0.9528170256661793,1.1464664206979769,0.9293518444921773,0.942836147187884,0.9143380461585021,0.7058489775263622,0.9442404626102381,1.2705370743092597
35033,1.8961025631448871,2.7562667537188377,2.9019280078433525,2.5856216462195065,2.9570046259324334,0.0,0.0,0.0,1.6826972435872565,0.0,1.5334453001900483,1.8884809252204762,0.0
35035,1.6535117773595551,1.6211991311550769,1.737942643937831,1.1075006713992492,1.669726021259343,1.3448261069590786,0.9325203377574416,0.8462579483063133,0.8746910462037314,1.1049416449754377,0.5776750863114081,1.0788678956153521,0.8890394264249235
35037,0.42351969959847285,0.3575615164912653,0.5586517525647804,0.0,0.7581018062349175,0.0,0.7383934881534399,0.3648704044809447,0.19616054069009672,0.07083556728648946,0.5762469649608237,0.6731371650255695,0.8413139788948865
35039,3.830338126062051,5.454715049451855,6.073998575488579,5.440851395515864,6.831067888439365,4.38691550752858,3.9343719100371177,3.5563259144128723,3.868207982293296,2.9932687413231696,3.5221042808788883,3.450405605623056,3.74308237519234
